Pic_id,Text,,Target,Source,SentimentCategory
212.jpg,"THE SLEEP YOU’VE BEEN DREAMING OF.

SOOTHING REST FOR MIND AND BODY.

It’s what you’ve been craving. Peaceful sleep without a struggle. That’s what LUNESTA is all about: helping most people fall asleep quickly, and stay asleep all through the night. It’s not only non-narcotic, it’s approved for long-term use. So you can feel comfortable taking it night after night. Talk to your doctor first before using sleep aids for extended periods. Tonight, just close your eyes, and leave the rest to Lunesta.

Find out how to improve your sleep habits at www.lunesta.com. Or call 1-800-Lunesta.

IMPORTANT SAFETY INFORMATION: LUNESTA works quickly, and should be taken right before bed. Be sure you have at least eight hours to devote to sleep before becoming active. Until you know how you’ll react to prescription LUNESTA, you should not drive or operate machinery. Do not use alcohol while taking LUNESTA. Most sleep medicines carry some risk of dependency. Side effects may include unpleasant taste, headache, drowsiness and dizziness. See important patient information on the next page.",0,,,1
213.jpg,pololooks beautifulacts hard.,1,car,wall,1
214.jpg,"""The Polo GT Rocket.""",1,polo,rocket,0
215.jpg,“Have Fun. Have Polo.”,0,,,1
216.jpg,delmonte.made with freshcut all natural.farm plate.cuisinart.,1,ketchup,tomato,0
217.jpg,minty games.its a hole lot of fun.,1,MINTYGAMES,game,1
218.jpg,chicle.bubble gum.gamel balls.extrasweet.liquid filled.,1,chewing gum,Camel eggs,0
219.jpg,olay.total effects body wash.its a body wash.,1,Shower Gel,Anti aging face cream,1
220.jpg,ralph lauren.polo.red.intense.,0,,,1
221.jpg,vitamin.orangeate,1,drink,fruit,1
222.jpg,absolut dali.,1,alcohol,glass,0
223.jpg,four other car companies have already boutght one.whatever do you suppose they want them forporsche 968the next evolution.,1,Porsche 968,Research object,1
224.jpg,from the legendary test track at weissach comes a brand new legend.over the years.poraches 911 has become the legend by which others are judged.the ultimate high performance sports car.and the special edition 911 sc weissach.from its 135 mph top end speed to its distinctive rear and styling.its pure driving excitement.porsche 911 sc weissach series.,1,Porsche 911 SC Weissach,legendary hero,1
225.jpg,receive undying gratitude forever.give a targa.targa by porsche 30000.targa by sheaffer 47.targa by sheaffer.,0,,,0
226.jpg,rear horsepower.911.porsche,1,horse,carriage,1
227.jpg,"There are other roadsters almost kind of like it.
The Boxster. Starting at $45,000.",0,,,1
228.jpg,porsche.rear horsepower.911,1,horse,carriage,1
229.jpg,absolut morning.,1,toothbrush,bottle,1
230.jpg,rustlin up a barbecuego get em cowgirlonce you pop.you cant stop.,1,pringles,cow,0
231.jpg,m.im lovinit.mcdonaldsbut cosier.winter menu.the chicken and bacon meltpotato wedges and the winter feast.,1,words,cloth,0
232.jpg,enter code for a chance to win monster headphones.,1,can,earphone,0
233.jpg,"Uncork!  
Twist!  
Enjoy!  

Anticipation deplores indecision.  
What’ll it be?  

Marsala Beverage  
Beer ? Wine ? Spirits",0,,,1
234.jpg,pringles.seleted country.,1,heart,Chips,0
235.jpg,xenergy.orange fuel.official energy drink.ufc.drink.dominate.repeat.new from xyience.,1,xenergy,Dominate,1
236.jpg,"Faites illusion !

Astuce n°1 : some kind-a gorgeous, le fond de teint qui fait semblant ! 
Sa formule légère et non grasse donne un teint parfait. 
Tricher devient enfin facile et naturel ! 
Venu tout droit de San Francisco, existe en version originale ou teinte foncée.
@chetez 24h/24 sur sephora.fr

benefit SAN FRANCISCO  
EN EXCLUSIVITé CHEZ  
SEPHORA",0,,,1
237.jpg,"“SMELL LIKE A MAN, MAN.  
Old Spice”",0,,,0
238.jpg,AVERAGE SAVINGS $598,1,book,people,0
239.jpg,chivasgreen tea.chivas regal.blended.scotch.w.hisky,1,Whisky,green tea,0
240.jpg,experience global networking on a whole new scale.ksrean air.,1,city,clouds,0
241.jpg,"ADITYA BIRLA NUVO
Sun Life to increase its stake in Birla Sun Life Insurance from 26% to 49%
ADITYA BIRLA GROUP
waytoinsurance.com",0,,,1
242.jpg,"This art is copyrighted. Jess Perna Studio. Unauthorized use is a violation of law. Jess Perna Art Studio. Art — any style, any theme, any purpose. One illustration or a whole book. Delivered on time. Personal service. 7 days, 9 AM – 8 PM PST. Easy ordering. Caricature, cartoon, realistic illustration. Advertising art. Coloring books. Gifts. Invitations. Logos. Product branding. Publishing illustration. Sign-in boards. Stand-up stand-in. 3D model design.",0,,,0
243.jpg,"PROTOTYPE: GROUNDWAVE LEGS
UNTIL THEN
INTIMIDATE YOUR OPPONENT WITH THE v-KONSTRUKT II
PUMA
pumafootball.com

- GROUNDHAAKE? TECHNOLOGY
- RICHTER SCALE 7+
- TAKE DOWN OPPONENTS",0,BlackBerry,Q,1
244.jpg,puma,1,shoe,frog,1
245.jpg,puma,1,ceiling,floor,1
246.jpg,"BACKING DOWN IS FOR THE QUIET AND SPINELESS.
Set your puma free.",0,,,1
247.jpg,three.a side of.a raging.a small...next thing.puma,1,something,icon,1
248.jpg,"UNTIL THEN  
PROTOTYPE: CLONE DEFENCE LEGS  
PUMA  
6TH GENERATION HOLOGRAM TECHNOLOGY  
CREATE THE ILLUSION OF A WALL OF DEFENDERS",0,,,1
249.jpg,puma,1,background,shoes,1
250.jpg,qyour services wont be needed anymore.blackberry.,1,blackberry,Q,1
251.jpg,"HELLO my name is Absolut  
IMPORTED  
ABSOLUT VEGAS.",1,whisky,vegas,1
252.jpg,"The quick brown fox by Audi also comes in forest green, hundred sky blue, and boot black, and a pack of other equally foxy colors. Our crafty little sedan is not only quick — 0 to 50 in 10 seconds — but nimble: sports car-type steering and suspension. Its surefooted front-wheel drive stops straight in its tracks: special braking/steering systems. And has a small appetite — 23 miles per gallon. Catch one for under $3400.",0,,,0
253.jpg,"Introducing BlackBerry Advertising Service  
SINGLE SDK AND OMNITURE ANALYTICS  
Ad Network Aggregation Platform  
Ad Network  
Advertisers  
Omniture - An Adobe company",0,,,1
254.jpg,ads in wonderland.the show 2016.,1,rabbits,people,1
255.jpg,you can lose more than your patience.,1,foot,ceram,1
256.jpg,rca xl100.its more than just great color.its 100 solid state accucolor.xl100 is color tv with circuitry designed to perform longer with fewer repairs.rcas best color ever.the tunings a snap.backed by the best warranty program ever.widest choice.more than just great color.,0,,,0
257.jpg,hh ba 740.hh mf 442.,1,Audi,circle,1
258.jpg,rc.cola.,1,soda,boot,1
259.jpg,"The Saga of CRYSTAR  
CRYSTAL WARRIOR  
Force of Order  
CRYSTAL CASTLE  
THE ULTIMATE FANTASY FORTRESS  
REMCO",0,,,1
260.jpg,freshness has a name.red bull.energy drink.,1,Red Bull,FRESHNESS,0
261.jpg,,1,cow,wing,1
262.jpg,red bull.energy drink.happy valentines day.,1,Red Bull,Chocolate,0
263.jpg,red bull.energy drink.maximize your day.n,1,red bull,ant,0
264.jpg,red bull commercials,1,Red Bull,commerical,0
265.jpg,big mac,1,MAC,hamburger,0
266.jpg,red.energy.gives you wings.,1,Red Bull,wave,0
267.jpg,redbull.mississippi grind.come watch the ultimate skate adventure.1600 miles on the mississippi river.from the twin cities to new orleans aboard.a river boat barge skatepark.tour stops.upper river landing chestnut plaza.ticket to grind skate comp.20 of the stats best riders battle it out for the top 2 spots.watch to see who will continue on the tour to new orleans.,1,Sky,Map,1
268.jpg,"Red 红
www.sayOK-inflatables.com",0,,,0
269.jpg,"Photography by RANKIN. Platforms by DU NORD, zipper tights by PANTALON, jacket by GITE PETITE, vest by CHER GARE, natural cola by RED BULL.",0,,,1
270.jpg,reerun.reebok.tossing the rucksackswinging the handbagswerving the trolley.for your luggage the powerplay begins right from the word go.an unyielding companion reebok travel bags are designed to bear all kinds of loadsin style.dummy copy.,1,Reebok ,runner,1
271.jpg,ABSOLUT OBSESSION.,1,shoe,whisy,0
272.jpg,reebok.edition jean michel basouiat.,1,shoe,image,1
273.jpg,"""free shape. the pump. reebok.""",0,,,1
274.jpg,i dont use my blackberry as a status symbol.i use it to symbol.i use it to further my status.blackberry.,0,,,1
275.jpg,"Reezig  
MORE ENERGY.  
Reebok  
ZIGTECH  
www.shop4reebok.com",0,,,1
276.jpg,pump.ladiesstart your running shoes.the rbk pump wrapshear can automatically inflate for a custom fit. turn it on when you need it.turn it off when you dont.,1,shoe,road,1
277.jpg,durex.when you both orgasm during sex.its not just an orgasm.its a wegasm.our condoms.lubes and massagers help in the getting you theredepartmentwhether thats slowing him down or speeding her up.the durex line of products lets you take pleasure to a whole new level.awegasmmeans better sex for your partner.better sex for you.better sex together.wegasm,1,wegam,Orgasm,-1
278.jpg,"Shae Shae LaReese  
Miss Gay USofA 2013",0,,,0
279.jpg,do you have what it takes,1,Cobra unit members,cobra,0
280.jpg,"There’s a reason millions of people flock to the same hot, overcrowded beaches each summer. For the life of us, we just can’t figure out what it is.

Summer. It’s different up here.

Hiking. Horseback riding. Fly fishing. World class tennis and golf. All adding up to a whole new summer vacation, and a whole new you.

Wintergreen Resort  
wintergreenresort.com",1,landscape,leaf,1
281.jpg,terrain park.hammers thrownlots.go all day.and night.so many features.range or jumps.longest ski day in colorado.fast laps.number of tricksstomped.keystone.a mountain of possibilities.35boxes.20jumps.,0,,,1
282.jpg,our history runs deep.come make your own epic history.alta,1,ruler,ski,1
283.jpg,"PARK CITY MOUNTAIN RESORT
parkcitymountain.com",0,,,0
284.jpg,absolut gartel.,1,background,whimsical,0
285.jpg,"The Colorsilk sponge-tipped Touch & Go Applicator works to transform roots beautifully—dark, light or gray.  
 Put color exactly where you want to seamlessly make roots go away, whatever your brand.  
 Delivers 100% gray coverage, too.

---
 NEW  
 ColorSilk  
 ROOT PERFECT?  
 COMPLETE ROOT COVERAGE

---
 No brush, no hassle – no roots in just 10 easy minutes.  
 www.colorsilk.com

---
 REVLON  
 NEW  
 IDEAL FOR TOUCH-UPS  
 10 MINUTE ROOT TOUCH-UP  
 ColorSilk ROOT PERFECT  
 04 MEDIUM BROWN  
 IMMEDIATE COVERAGE  
 PERMANENT COLOR",1,hair,hair,1
286.jpg,"""Crazy Color. Crazy Fast. New Revlon. Top Speed. 72 Colors That Dry in 60 Seconds. Revlon.""",0,,,1
287.jpg,rollsroyce spey power chosen.,1,Various aircraft,S,1
288.jpg,were cranky about flavor.blue bell ice cream.brand homemade vanilla .natural and artificial flavor added.,1,ice cream,well,1
289.jpg,"Cadbury's  
DAIRY MILK  
CHOCOLATE  
CADBURY'S MILK  

There’s a glass-and-a-half of fresh full-cream milk in every half-pound

taste the cream!",1,chocolate,milk,0
290.jpg,its autumn time...its blue bell time,0,,,1
291.jpg,fun nowkids later.,1,rabbits,people,1
292.jpg,"TELEPHONE HAWAII
you can talk as clearly as you call across town,
discuss things thoroughly… settle them fast!

You can telephone Hawaii by station-to-station
service — and enjoy the same clarity as when
you call nearby. It's easy — and rates are low.

BELL TELEPHONE SYSTEM
LONG DISTANCE TELEPHONES ALL OVER THE WORLD",0,,,0
293.jpg,life is not a lotterya people die everyday on our street.thats 2800 people each year.act responsible and stop this dark lottery on life.,1,head,lottery,0
294.jpg,safety comes first.,1,pin,bottle ,1
295.jpg,respect it.,1,body,crosswalk,1
296.jpg,pca.rsrussia org.attention.poor weatherincrease the distance.safety forecast.,1,Driving safety warning,weather forecast,1
297.jpg,do you gamble with safetyregister your vhf radio today and the vhfs distress button will be activated immediately.talenor maritim radio.,1,game,radio,1
298.jpg,wellits not like that.usuallythe victim is an innocent.,1,Deserved retribution,man,1
299.jpg,one child is holding something.thats been banned in america.to protect them.guess which one.moms demand action.,1,gun,book,0
300.jpg,"“Training saves lives, wear a helmet.”",1,air bag,AIRBAG,0
301.jpg,dont drink and drive.tous responsables.,1,light,glass,0
302.jpg,killer.im a fungifight the 5.,1,word,plant,0
303.jpg,eanie,1,arrow,letter "J",1
304.jpg,"Hurry, it's bloated!",1,helmet,breast,0
305.jpg,avoiding a crash comes down to one simple action.look.astor.,1,car,lane,1
306.jpg,IT CAN BE VERY UNKIND. THE NEW IMPREZA STI.hink. Feel. Drive.,1,pavement,stitches,1
307.jpg,Alcohol impairs your judgement. Plan ahead. Don’t drink and drive.,1,man,man,0
308.jpg,every night.binge drinkers.put themselves at risk.getting into illegal taxis.dont be a drinkheadthink moredrink less.safety.,1,head,glass,1
309.jpg,if you always store your firearm safelyno curious kids will put their fingers on it.and no gun will accidentally fire.which means no screams of pain will be heard.and no 911 calls will be made.and no scars will be left.pleasealways remember to store your firearm safely.look it up.bja.,1,face,scar,0
310.jpg,ignoring safety procedures can kill.wsib,0,,,0
311.jpg,absollut fatal.,1,vodka,garbage,0
312.jpg,"Drive like your grandpa is in the crosswalk.  
Running red lights kills.  Be nice. Look twice.",1,stranger,your family,0
313.jpg,vogue,0,,,1
314.jpg,Stop the violence. Overtake with care. Ecovia.,1,fist,traffic accident,1
315.jpg,sleep before you drive,1,Bed,Car,0
316.jpg,adherence by quattro.vorsprung durch technik.audin,1,tire,kangkong,1
317.jpg,smart.pedestrians dont come with airbags.yield to pedestrians when turning.,1,face,tire print,0
318.jpg,“A straight-in-the-face offer”,1,goggles,insurance,0
319.jpg,"PROA
vector sketch",0,,,1
320.jpg,for president.the vote colbery boat.stephen colbert 2016.,0,,,1
321.jpg,carouzos,1,suit,gentleman,1
322.jpg,an absolut world.the absolut vodka.,1,man,belly,1
323.jpg,"WARNING:  
WHOLE SOY MAY INCREASE  
appetite for life.

Brace yourself for the positive effects of SOYJOY.  
Made from whole soy and undiluted optimism.  
Choose from six flavors at a store near you!

fortified with optimism?",0,,,1
324.jpg,samsung.staron,1,kitchen,iceland,1
325.jpg,test drive the audi life with the audi a6 and win an exclusive supperclub mebbership.online.the audi a6 style package.limited centennial specials.,0,,,0
326.jpg,samsung galaxy s4.life companion.dual shotsee both sides of the story.,1,phone,picture,1
327.jpg,"Samsung GALAXY Tab 7.7

HOME?FEATURES?SPECIFICATION?IMAGES

Visual Paradise On The Go

The First SUPER AMOLED Plus Tablet

- GALAXY Tab 7.0 Plus  
- GALAXY Tab 10.1  
- GALAXY Tab",1,phone,picture,0
328.jpg,samsung mp3 player.samsung,1,ear,person,1
329.jpg,express your safe side.samsung.official mobile phone.,1,cellphone,hand,1
330.jpg,flexible,1,screen,woman,1
331.jpg,it speaks for you.samsung galaxy s with android 2.2 operative system.giorgio by armani.,1,cell-phone,mouth,1
332.jpg,think gala for life and the earth.sanyo.biomedical equipment product guide.advanced products and technologies for life sciencepharmaceuticalbiotechnologyclinical and industrial laboratories.presservation.incubation.sterilization.,0,,,1
333.jpg,absolut vodka.absolut communication.,1,vodka,cellphone,0
334.jpg,"""new packard bell 9016d. pc world price. to pay for nothing. guided tours. 1399.""",0,,,0
335.jpg,yosush,1,sushi,cucumber,0
336.jpg,for men who like to play with fire.revlon.fireice.play with fire.skate on thin ice.milk.,1,milk,mustache,0
337.jpg,aparecida jewellery.ring on your fingernecklace on your neck and men on their knees.,0,,,0
338.jpg,there are 3 billion women who dont look like supermodels and only 8 who do.the body shop.,1,lady,barbie,0
339.jpg,here beauty beats.sephora,0,,,1
340.jpg,SEPHORA,0,,,0
341.jpg,beauty power.turn it on.,0,hair,boom,1
342.jpg,sephora has arrived.fridayjuly 24 lower levelnext to center court.,0,,,0
343.jpg,absolut fooding.absolut selfcontrol.absolut take out.,1,vodaka,food,0
344.jpg,sephora.where beauty beats.,1,face,beauty beats,1
345.jpg,"Existe-t-il une recette
pour arrêter de VIEILLIR ?

OUI...

Les produits du
Dr Perricone sont
aussi vendus sur
sephora.com
24h sur 24.

UNIQUEMENT CHEZ

SEPHORA  
AVANCER EN BEAUTé",0,,,0
346.jpg,"DESIGNED FOR
DRIVING PLEASURE.

The
Ultimate
Driving
Machine

BMW.CO.UK/DESIGN",0,,,0
347.jpg,come sephorize.the worle with us.sephora.,1,human,building,1
348.jpg,"SEPHORA
SPRING '07
visionary
THE FUTURE OF BEAUTY IS NOW",0,,,0
349.jpg,where beauty beats.sephora,1,makeup,face,1
350.jpg,bmw economics rewrites the rules.the ultimate driving machine.pay for a bmw z4 sporty dynamicsenhanced comfortclassic roadster proportionsbut drive away bmw z4 with a complimentary specification upgradesuch as professional navigation.bmw economics might not make mathematical sensebut it certainly has its plus points.,1,car,bent,0
351.jpg,"THE SEARCHER 7000  
16cm  
7W  
APSS",0,,,0
352.jpg,"such is our dedication to research... we've spent forty years measuring fluid resistance.*Choose a section...*  
> *...research laboratories...*  
> *...energy efficient...*  
> *...Sharp's Energy...*  
> *...our Energy Mosaic...*",1,eye,pond,1
353.jpg,bmw vi porta sulla strada della grande musica.bmw,1,road,guitar,1
354.jpg,"Essential Steps for Amazing Skin at Any Age  
 Skincare  
 1. Cleanse  
 2. Soften  
 3. Moisturize",0,,,1
355.jpg,SHISEIDO,0,,,1
356.jpg,"Luxurious and chic — an elegant fragrance and design in refined French style
deLuxe by Shiseido Deluxe Cosmetics",1,hair,flower,0
357.jpg,"Shiseido Monthly Report
January of the third year of the Showa era
Number 14

SHISEIDO

Tokyo Shiseido Ginza",0,,,0
358.jpg,"""JoJo's Bizarre Adventure""
""TADASHI HARADA""",0,,,1
359.jpg,valspar.people inspired color palettes.,1,person,painting,1
360.jpg,the account that helps you do more.your operation has a lot of moving parts.we help secure the farm supplies that keep it running.the john deere financial account can help you stock up on all your inputs at more than 7000 retailers nationweide.get what you need to keep your operation in rhythm.john deere financial.,1,John Deere Financial ,dynamical system,0
361.jpg,Cadillac,0,,,0
362.jpg,made for whatever nature could ask for.the new bmw x5.,1,ad,shaded cracks,1
363.jpg,lovepretty,0,,,1
364.jpg,smash the rest ride the best.jim greco.,0,,,0
365.jpg,some things should flex.some shouldnt.bmw 3 series.,1,something,something,0
366.jpg,happy holidays.bassoul heneine.,1,gear shift,tree,1
367.jpg,"""THE LAST ORANGES""",1,fridge,organ,0
368.jpg,generatoren fur wasserkraftanlagen siemensschuckert.,1,waterfall,shaded,0
369.jpg,absolut tetris.lines004.top 3965.scor 0019.next.love 04.,1,vodaka,block,1
370.jpg,kipling,1,cloth,snow,0
371.jpg,refreshingly differentjust the kiss of the hops.the beer that made milwaukee famous.,1,waiter,bear,1
372.jpg,love.hate.bmw k 1200r.the new generation has arrived.,1,hand,tattoo,1
373.jpg,when four rings is all you need.hhba740.,1,audi,ring,1
374.jpg,super bowl ads.with a 1minute advert costing.9 million.you could buy 213 bmw i3 series cars.mgi 3344.bbc,0,,,1
375.jpg,vforce.venture trucks,0,,,1
376.jpg,salomon,1,life,snow mountain,1
377.jpg,highl,1,helicopter,skier,1
378.jpg,freeze lifes boring bits.take a break from demondsdeadlines and hassles and discover the wonder of winter right here in dubai.ski dussi.,1,cellphone,ice,1
379.jpg,cool under pressure.tracker2.ease of use when it matters most.bca,1,Tracker2,people,1
380.jpg,sh101.step out from behind that pile of keyboards and take on the world.there are no strings attached when youre playing the sh101.battery poweredsleek linescompact designlightweightless than most guitars.strap it on and it becomes a part of you.auailable in silverred or blue it looks great on stage and so do you when youre playing it.plug in a set of phones and let the sh101 take you where you want to go.the sh101 is more than just another pretty face.its a serious synthesizer33keys.11octave range.you can go form deepset rumbling bass to screaming highs in a flash.modulation grip in combination with bender lets you bend a note updown or sideways.with the source mixer to blend sawtooth and square wavewith pwmfull filterbuiltin sequencer.arpeggiator.youre got more power strapped noto your body than youre ever had sitting in front of you.,1,Ski equipment,violin,1
381.jpg,"HEAD. YOU ALREADY HAVE A LIFT SYSTEM, A CATERING SYSTEM AND A SNOWMAKING SYSTEM. NOW YOU NEED A MONEYM AKING SYSTEM.",0,,,0
382.jpg,"""ALWAYS COOL. ALWAYS COCA-COLA.""",1,bear,people,1
383.jpg,saldmdn,1,ski boot,high-heel shoe,1
384.jpg,atomic,1,road,ski,1
385.jpg,"Freeze life's boring bits  
 Take a break from spreadsheets, emails and meeting requests  
 and discover the thrill of winter sports right here in Dubai.",1,mouse,emails and meeting ,1
386.jpg,the leisure begins when you get aboard.,1,bobsled,rail,0
387.jpg,"PEEL INTO REAL

REAL FRUIT EXPOSED.
NAKEDJUICE.COM",1,apple,juice,0
388.jpg,"""PEEL THE GOODNESS  
REAL FRUIT EXPOSED  
NAKED.""",1,banana,fruit juice,0
389.jpg,we melt when were near you.skinny cow.,1,biscuit,face,1
390.jpg,producer's music service,0,,,1
391.jpg,absolut.mango.imported,1,vodka,butterfly,0
392.jpg,waveswater.jackets.,1,dog,people,1
393.jpg,smoking kills...so why bother startin.may cause cancer.,1,face,skeleton,0
394.jpg,every cigarette we smoke makes fatty deposits stick in our arteries.well help you give up before you clog up completely.,1,cigarette,bullet,1
395.jpg,"Luckies — a light smoke
OF RICH, RIPE-BODIED TOBACCO — “IT’S TOASTED”",0,,,1
396.jpg,smoking can cause a slow and painful death,1,tobacco,artery,0
397.jpg,vitima deste produto.pare de fumaar.disque saude.,1,baby,ashes,-1
398.jpg,dont do it,1,cigaratte,gun,0
399.jpg,ashes to ashes.smoking kills.nhs,1,cigaratte,death,0
400.jpg,smoking causes lung cancer.,1,lung,cigarette,0
401.jpg,STOP CONSUMING PRODUCTS MADE OF TOBACCO.,1,lung,cigarattes,1
402.jpg,somking kills,1,cigarette,bullet,0
403.jpg,etes vous un bon poisson,1,cigarette,fishhook,0
404.jpg,want some wet chicken it tastes the same.,1,cigarettes,food,0
405.jpg,Stop,1,smoke,face,0
406.jpg,leading nose and throat specialists suggest...change to philip morrisheres why.call for philip morris.,0,,,0
407.jpg,half manhalf beast sighted on remote winding road.bmw,1,person,blurry,1
